Unnamed: 0,Rajasthan
01/07/2019,0.43612078977932656
02/07/2019,0.5290360046457608
03/07/2019,0.6376306620209059
04/07/2019,0.6747967479674798
05/07/2019,0.7311265969802555
06/07/2019,0.767131242740999
07/07/2019,0.71602787456446
08/07/2019,0.3832752613240419
08/07/2019,0.2804878048780488
09/07/2019,0.33217189314750295
09/07/2019,0.3786295005807201
10/07/2019,0.3565621370499419
10/07/2019,0.37630662020905925
11/07/2019,0.3612078977932637
11/07/2019,0.5946573751451799
12/07/2019,0.6155632984901279
12/07/2019,0.6324041811846689
13/07/2019,0.6370499419279908
14/07/2019,0.6556329849012775
15/07/2019,0.6666666666666666
16/07/2019,0.6341463414634146
17/07/2019,0.6660859465737515
18/07/2019,0.6533101045296169
19/07/2019,0.6149825783972126
20/07/2019,0.4761904761904764
